action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,24770292,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5126051,Agonist activity at human P2X4R expressing HEK293 cells assessed as reduction in intracellular Ca2+ influx pretreated with Fluo-4 for 1 hr followed by compound addition and further incubated for 30 mins in presence of ATP by multimode plate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,[N-]=[N+]=Nc1nc2c(N)ncnc2n1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,,,CHEMBL5120960,J Med Chem,2022.0,,CHEMBL4567276,,CHEMBL4567276,,0,http://www.openphacts.org/units/Nanomolar,3864910,<,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,pIC50,,UO_0000065,,4.0
,,24770293,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5126051,Agonist activity at human P2X4R expressing HEK293 cells assessed as reduction in intracellular Ca2+ influx pretreated with Fluo-4 for 1 hr followed by compound addition and further incubated for 30 mins in presence of ATP by multimode plate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1[nH]c2cncnc2n1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,,,CHEMBL5120960,J Med Chem,2022.0,,CHEMBL5170556,,CHEMBL5170556,,0,http://www.openphacts.org/units/Nanomolar,3864911,<,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,pIC50,,UO_0000065,,4.0
,,24770340,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5126058,Antagonist activity at human P2X4R expressing HEK293 cells assessed as reduction in intracellular Ca2+ influx pretreated with Fluo-4 for 1 hr followed by compound addition and further incubated for 30 mins in presence of ATP by multimode plate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,,,CHEMBL5120960,J Med Chem,2022.0,,CHEMBL5177316,,CHEMBL5177316,,0,http://www.openphacts.org/units/Nanomolar,3864899,<,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,pIC50,,UO_0000065,,4.0
,,24770341,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5126058,Antagonist activity at human P2X4R expressing HEK293 cells assessed as reduction in intracellular Ca2+ influx pretreated with Fluo-4 for 1 hr followed by compound addition and further incubated for 30 mins in presence of ATP by multimode plate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)O[C@@H]2[C@H](OC(=O)c3ccc(OC)cc3)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]2n2cnc3c(N)ncnc32)cc1,,,CHEMBL5120960,J Med Chem,2022.0,,CHEMBL5197509,,CHEMBL5197509,,0,http://www.openphacts.org/units/Nanomolar,3864896,<,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,pIC50,,UO_0000065,,4.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24770342,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5126058,Antagonist activity at human P2X4R expressing HEK293 cells assessed as reduction in intracellular Ca2+ influx pretreated with Fluo-4 for 1 hr followed by compound addition and further incubated for 30 mins in presence of ATP by multimode plate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](OC(=O)c2cccc3ccccc23)[C@H]1OC(=O)c1cccc2ccccc12,,,CHEMBL5120960,J Med Chem,2022.0,"{'bei': '6.38', 'le': '0.13', 'lle': '0.79', 'sei': '1.79'}",CHEMBL5183218,,CHEMBL5183218,5.20,0,http://www.openphacts.org/units/Nanomolar,3864897,=,1,1,=,,IC50,nM,,6309.57,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,pIC50,,UO_0000065,,5.2
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801346,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC(=S)Nc1ccccc1O)C12CC3CC(CC(C3)C1)C2,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '18.05', 'le': '0.35', 'lle': '2.54', 'sei': '9.72'}",CHEMBL5174595,,CHEMBL5174595,5.96,0,http://www.openphacts.org/units/Nanomolar,3871686,=,1,1,=,,IC50,nM,,1084.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.084
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801347,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC(=S)Nc1cc(Cl)c(O)c(Cl)c1)C12CC3CC(CC(C3)C1)C2,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '14.75', 'le': '0.32', 'lle': '1.16', 'sei': '9.60'}",CHEMBL5174645,,CHEMBL5174645,5.89,0,http://www.openphacts.org/units/Nanomolar,3871689,=,1,1,=,,IC50,nM,,1282.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.2819999999999998
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801348,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC(=S)Nc1cc(Br)cc(C(F)(F)F)c1)C12CC3CC(CC(C3)C1)C2,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '11.58', 'le': '0.27', 'lle': '-0.16', 'sei': '12.99'}",CHEMBL5206955,,CHEMBL5206955,5.34,0,http://www.openphacts.org/units/Nanomolar,3871690,=,1,1,=,,IC50,nM,,4530.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,4.53
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801349,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1ccccc1NC(=S)NC(=O)C12CC3CC(CC(C3)C1)C2,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '13.67', 'le': '0.28', 'lle': '3.02', 'sei': '5.31'}",CHEMBL5184546,,CHEMBL5184546,5.38,0,http://www.openphacts.org/units/Nanomolar,3871691,=,1,1,=,,IC50,nM,,4187.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,4.187
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801350,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC(=S)Nc1cc([N+](=O)[O-])ccc1Cl)C12CC3CC(CC(C3)C1)C2,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '14.95', 'le': '0.31', 'lle': '1.61', 'sei': '6.99'}",CHEMBL5175938,,CHEMBL5175938,5.89,0,http://www.openphacts.org/units/Nanomolar,3871692,=,1,1,=,,IC50,nM,,1290.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.29
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801351,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)cc1OC,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '14.58', 'le': '0.29', 'lle': '1.73', 'sei': '9.16'}",CHEMBL5200337,,CHEMBL5200337,5.46,0,http://www.openphacts.org/units/Nanomolar,3871695,=,1,1,=,,IC50,nM,,3461.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,3.4610000000000003
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801352,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)c(Br)c1,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '14.25', 'le': '0.33', 'lle': '1.02', 'sei': '14.12'}",CHEMBL5172961,,CHEMBL5172961,5.81,0,http://www.openphacts.org/units/Nanomolar,3871697,=,1,1,=,,IC50,nM,,1562.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.5619999999999998
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801353,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC(=S)Nc1cc(Br)ccc1Br)C12CC3CC(CC(C3)C1)C2,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '10.75', 'le': '0.29', 'lle': '-0.16', 'sei': '12.35'}",CHEMBL5181561,,CHEMBL5181561,5.08,0,http://www.openphacts.org/units/Nanomolar,3871700,=,1,1,=,,IC50,nM,,8339.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,8.339
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801354,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC(=S)Nc1cccnc1Cl)C12CC3CC(CC(C3)C1)C2,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '16.85', 'le': '0.35', 'lle': '2.13', 'sei': '10.91'}",CHEMBL5188202,,CHEMBL5188202,5.89,0,http://www.openphacts.org/units/Nanomolar,3871701,=,1,1,=,,IC50,nM,,1274.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.274
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801355,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(/N=N/c2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c(COP(=O)(O)O)c(C=O)c1O,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '10.34', 'le': '0.23', 'lle': '3.25', 'sei': '2.22'}",CHEMBL1615626,,CHEMBL1615626,5.28,0,http://www.openphacts.org/units/Nanomolar,3871704,=,1,1,=,,IC50,nM,,5250.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,5.25
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801356,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '4.05', 'le': None, 'lle': None, 'sei': None}",CHEMBL3040216,,CHEMBL3040216,5.25,0,http://www.openphacts.org/units/Nanomolar,3871705,=,1,1,=,,IC50,nM,,5640.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,5.64
,ND,24801357,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134929,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1c(S(=O)(=O)O)cc(Nc2ccc(Nc3nc(Cl)nc(Nc4cccc(S(=O)O)c4)n3)c(S(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O,,,CHEMBL5131484,Eur J Med Chem,2022.0,,CHEMBL5187239,,CHEMBL5187239,,0,,3871706,,1,0,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
"{'action_type': 'NEGATIVE ALLOSTERIC MODULATOR', 'description': 'Reduces or prevents the action of the endogenous ligand of a receptor through binding to a site distinct from that ligand (non-competitive inhibition)', 'parent_type': 'NEGATIVE MODULATOR'}",,24801441,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5134953,Negative allosteric modulation activity at human P2X4 receptor expressed in human 1321N1 cells assessed as reduction in intracellular Ca2+ influx incubated for 30 mins by Fura-2 AM based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc(NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)c(Br)c1,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '16.99', 'le': '0.39', 'lle': '1.80', 'sei': '17.99'}",CHEMBL5204261,,CHEMBL5204261,7.40,0,http://www.openphacts.org/units/Nanomolar,3871699,=,1,1,=,,IC50,nM,,40.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.04
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24801446,[],CHEMBL5134956,Antagonist activity at human P2X4 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL5131484,Eur J Med Chem,2022.0,"{'bei': '16.01', 'le': '0.33', 'lle': '2.72', 'sei': '6.78'}",CHEMBL4521594,BAY-1797,CHEMBL4521594,6.68,0,http://www.openphacts.org/units/Nanomolar,3871709,=,1,1,=,,IC50,nM,,211.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,211.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807421,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5135960,Inhibition of human P2X4 stably expressed in human HEK293 cells assessed as intracellular calcium flux incubated for 30 mins in presence of agonist Benzoylbenzoyl-ATP by Fluo8-AM dye based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N(c1ccn2nccc2c1)c1cc(NC(=O)Cc2c(Cl)cccc2Cl)ccn1,,,CHEMBL5131526,ACS Med Chem Lett,2022.0,"{'bei': '14.98', 'le': '0.30', 'lle': '1.90', 'sei': '8.55'}",CHEMBL5188664,,CHEMBL5188664,6.80,0,http://www.openphacts.org/units/Nanomolar,3872722,=,1,1,=,,IC50,nM,,157.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,157.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807422,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5135960,Inhibition of human P2X4 stably expressed in human HEK293 cells assessed as intracellular calcium flux incubated for 30 mins in presence of agonist Benzoylbenzoyl-ATP by Fluo8-AM dye based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N(c1cc(NC(=O)Cc2c(Cl)cccc2Cl)ccn1)c1ccncc1F,,,CHEMBL5131526,ACS Med Chem Lett,2022.0,"{'bei': '15.62', 'le': '0.32', 'lle': '1.98', 'sei': '9.00'}",CHEMBL5204109,,CHEMBL5204109,6.77,0,http://www.openphacts.org/units/Nanomolar,3872723,=,1,1,=,,IC50,nM,,171.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,171.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807423,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5135960,Inhibition of human P2X4 stably expressed in human HEK293 cells assessed as intracellular calcium flux incubated for 30 mins in presence of agonist Benzoylbenzoyl-ATP by Fluo8-AM dye based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N(c1ccc2ncoc2c1)c1cc(NC(=O)Cc2c(Cl)cccc2Cl)ccn1,,,CHEMBL5131526,ACS Med Chem Lett,2022.0,"{'bei': '15.05', 'le': '0.30', 'lle': '1.45', 'sei': '7.76'}",CHEMBL5208843,,CHEMBL5208843,6.85,0,http://www.openphacts.org/units/Nanomolar,3872724,=,1,1,=,,IC50,nM,,141.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,141.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807424,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5135960,Inhibition of human P2X4 stably expressed in human HEK293 cells assessed as intracellular calcium flux incubated for 30 mins in presence of agonist Benzoylbenzoyl-ATP by Fluo8-AM dye based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N(c1ccc2ncoc2c1)c1cc(NC(=O)Cc2cccc(F)c2Cl)ccn1,,,CHEMBL5131526,ACS Med Chem Lett,2022.0,"{'bei': '15.60', 'le': '0.30', 'lle': '1.96', 'sei': '7.75'}",CHEMBL5208382,,CHEMBL5208382,6.84,0,http://www.openphacts.org/units/Nanomolar,3872725,=,1,1,=,,IC50,nM,,143.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,143.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807425,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5135960,Inhibition of human P2X4 stably expressed in human HEK293 cells assessed as intracellular calcium flux incubated for 30 mins in presence of agonist Benzoylbenzoyl-ATP by Fluo8-AM dye based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N(c1ccc2ncoc2c1)c1cc(NC(=O)Cc2ccccc2Cl)ccn1,,,CHEMBL5131526,ACS Med Chem Lett,2022.0,"{'bei': '16.10', 'le': '0.31', 'lle': '2.03', 'sei': '7.67'}",CHEMBL5178725,,CHEMBL5178725,6.78,0,http://www.openphacts.org/units/Nanomolar,3872726,=,1,1,=,,IC50,nM,,168.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,168.0
